"ID","X","Time","PopBio","Temp","Time_units","PopBio_units","Species","Medium","Rep","Citation","logN","logPopBio"
"34",921,213.768703471659,0.297664676543574,15,"Hours","OD_595","Stenotrophomonas.maltophilia.2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.21178767253997,-1.21178767253997
"34",922,190.693103363554,0.28733323505565,15,"Hours","OD_595","Stenotrophomonas.maltophilia.2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.24711263902031,-1.24711263902031
"34",923,166.664209724577,0.292971917151913,15,"Hours","OD_595","Stenotrophomonas.maltophilia.2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.22767852045649,-1.22767852045649
"34",924,142.581263359623,0.327866637183362,15,"Hours","OD_595","Stenotrophomonas.maltophilia.2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.11514834723289,-1.11514834723289
"34",925,118.572025257365,0.322866760030467,15,"Hours","OD_595","Stenotrophomonas.maltophilia.2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.13051554850978,-1.13051554850978
"34",926,94.616839881084,0.288610844942385,15,"Hours","OD_595","Stenotrophomonas.maltophilia.2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.24267605558545,-1.24267605558545
"34",927,69.7722414682685,0.235749735878726,15,"Hours","OD_595","Stenotrophomonas.maltophilia.2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.44498447781394,-1.44498447781394
"34",928,46.8145745804771,0.161586938895851,15,"Hours","OD_595","Stenotrophomonas.maltophilia.2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.82271195982584,-1.82271195982584
"34",929,22.9773224245105,0.0634996683128182,15,"Hours","OD_595","Stenotrophomonas.maltophilia.2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.75672059651732,-2.75672059651732
"34",930,8.22584211690132,0.0477383848062702,15,"Hours","OD_595","Stenotrophomonas.maltophilia.2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-3.04201949177598,-3.04201949177598
"34",931,0.91889634161322,0.00262278568094132,15,"Hours","OD_595","Stenotrophomonas.maltophilia.2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.94351828904475,-5.94351828904475
"35",932,478.956291000221,0.764882926709418,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.268032493848108,-0.268032493848108
"35",933,454.937225129604,0.765202329181102,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.26761499753528,-0.26761499753528
"35",934,454.008501019631,0.767874253703841,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.264129291396495,-0.264129291396495
"35",935,429.994349033193,0.765534016363235,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.267181628081043,-0.267181628081043
"35",936,406.894179504189,0.76850077393676,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.263313708929485,-0.263313708929485
"35",937,384.707992432618,0.776774526424413,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.252605155508206,-0.252605155508206
"35",938,382.865285865212,0.774139456033023,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.256003245868852,-0.256003245868852
"35",939,358.816736689516,0.790416697378444,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.235195007545849,-0.235195007545849
"35",940,334.743618092922,0.819992137785313,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.198460526836496,-0.198460526836496
"35",941,310.690155033046,0.838929018943025,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.17562917806882,-0.17562917806882
"35",942,286.666175278249,0.841908061226998,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.172084461643383,-0.172084461643383
"35",943,262.656937175991,0.836908184074103,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.178040910956468,-0.178040910956468
"35",944,237.699319427041,0.845218790693104,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.168159761242806,-0.168159761242806
"35",945,214.618805434756,0.83754698901747,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.177277910567298,-0.177277910567298
"35",946,189.671015454166,0.840538316011892,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.173712740007876,-0.173712740007876
"35",947,166.570845925162,0.843505073585416,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.170189362093734,-0.170189362093734
"35",948,142.532124517825,0.854463035306258,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.157282036219693,-0.157282036219693
"35",949,117.603990073954,0.846815803051523,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.166272077812988,-0.166272077812988
"35",950,94.5480455025675,0.82584580231444,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.191347202894772,-0.191347202894772
"35",951,70.5682907053881,0.804888086287807,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.217052034473161,-0.217052034473161
"35",952,45.6155868406181,0.810539053094519,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.21005575501346,-0.21005575501346
"35",953,21.8815262524262,0.656599346453405,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.420681269264813,-0.420681269264813
"35",954,8.49119186260779,0.404117834942631,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.906048772898525,-0.906048772898525
"35",955,7.67057320458956,0.348277683594998,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.05475517602869,-1.05475517602869
"35",956,6.88926562000933,0.271160413749048,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.30504470057215,-1.30504470057215
"35",957,6.07356084617085,0.212660622589126,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.54805770513663,-1.54805770513663
"35",958,5.22345888307413,0.172778310115231,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.75574595065698,-1.75574595065698
"35",959,3.43971892582491,0.138227561976364,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.97885395210362,-1.97885395210362
"35",960,3.48885776762241,0.111631163853468,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.19255502201802,-2.19255502201802
"35",961,1.67072062111495,0.0956978944006286,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.34655898284857,-2.34655898284857
"35",962,1.70020392619345,0.0797400555268912,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.5289832406799,-2.5289832406799
"35",963,1.70020392619345,0.0797400555268912,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.5289832406799,-2.5289832406799
"35",964,-0.127760988673487,0.0691260656986317,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.67182340228008,-2.67182340228008
"35",965,-0.0786221468759862,0.0425296675757352,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-3.15755338597721,-3.15755338597721
"35",966,-0.00982776835948584,0.00529471020368089,15,"Hours","OD_595","Klebsiella.pneumonia","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-5.24104703160954,-5.24104703160954
"36",967,479.830962384217,0.291467040121865,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.23282834949231,-1.23282834949231
"36",968,455.772585440161,0.313063561091866,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.16134903847698,-1.16134903847698
"36",969,430.814967691211,0.321374167710868,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.13514920317503,-1.13514920317503
"36",970,406.771332399695,0.334991769244,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.0936493168798,-1.0936493168798
"36",971,382.698213803101,0.364567209650869,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.00904435591399,-1.00904435591399
"36",972,359.52924989558,0.404768924596448,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.904438931256906,-0.904438931256906
"36",973,335.441389646446,0.442323284440187,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.815714251495793,-0.815714251495793
"36",974,309.505908945726,0.479902213704824,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.734172917282517,-0.734172917282517
"36",975,287.300066337436,0.498814525441636,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.69552094482713,-0.69552094482713
"36",976,262.28348197833,0.539040809808114,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.617963997009584,-0.617963997009584
"36",977,239.139087491708,0.565944325692244,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.569259570118395,-0.569259570118395
"36",978,216.957814304317,0.571558438367609,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.559388546613372,-0.559388546613372
"36",979,215.115107736911,0.568923367976218,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.564009532350684,-0.564009532350684
"36",980,191.037075256136,0.601158448195377,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.508896738270003,-0.508896738270003
"36",981,166.084371391366,0.606809415002089,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.499540515803988,-0.499540515803988
"36",982,141.873664037739,0.710854770153068,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.341287131431185,-0.341287131431185
"36",983,118.783322277094,0.708502248102013,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.344602046811958,-0.344602046811958
"36",984,93.810962875605,0.724791774157884,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.321870873437686,-0.321870873437686
"36",985,70.7992432618364,0.679885015110195,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.385831590536412,-0.385831590536412
"36",986,46.0283531117172,0.58712930886219,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.532510195743977,-0.532510195743977
"36",987,23.5719024102602,0.241683251025774,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-1.42012729021592,-1.42012729021592
"36",988,9.12016903761577,0.0636839389695587,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.75382288368125,-2.75382288368125
"36",989,9.13982457433477,0.0530453797204,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-2.93660751063861,-2.93660751063861
"36",990,9.15948011105377,0.0424068204712413,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-3.16044606951005,-3.16044606951005
"36",991,5.4888086287806,0.0291577602515911,15,"Hours","OD_595","Dickeya.zeae","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-3.53503418372198,-3.53503418372198
"37",992,479.56561263851,0.435087589985506,15,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.83220791187439,-0.83220791187439
"37",993,455.556374536252,0.43008771283261,15,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.843766107764649,-0.843766107764649
"37",994,430.608584555662,0.433079039827033,15,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.836835027621806,-0.836835027621806
"37",995,407.498587258299,0.441365077025136,15,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.817882906945786,-0.817882906945786
"37",996,383.435296430063,0.465621237807426,15,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2","TSB",1,"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.",-0.764382769757625,-0.764382769757625
